Linux 3.10.0-229.4.2.el7.x86_64 (d01enspbsedb1) 	09/01/16 	_x86_64_	(2 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:30:01        -3.87      0.00      2.74
02:40:01        -0.80      0.00      1.45
02:50:01        11.79      0.00    -10.47
03:00:02        -3.58      0.00      1.53
03:10:02        -0.64      0.00      1.49
03:20:01        -0.91      0.00      1.67
03:30:01        -3.32      0.00      2.80
03:40:01        -1.77      0.00      1.96
03:50:01        13.10     -0.06    -11.27
04:00:01        -5.22      0.00      2.54
04:10:01         0.52      0.00      1.52
04:20:01        18.67      0.00    -18.84
04:30:01        -4.60      0.00      1.69
04:40:01         1.46      0.00      1.41
04:50:01        -1.52      0.00      1.57
05:00:01        -2.89      0.00      1.31
05:10:01        -0.15      0.00      2.47
05:20:01        -0.62      0.00     -0.48
05:30:01        -4.18      0.00      2.23
05:40:01        -0.53      0.00      1.10
05:50:01        -0.60      0.00      0.80
06:00:01        -1.12      0.00      1.13
06:10:01        -1.89      0.00      1.79
06:20:01        -1.83      0.00      1.04
06:30:01        -2.82      0.00      1.66
06:40:01         2.21      0.00     -0.71
06:50:01        -1.19      0.00      1.86
07:00:01        -3.62      0.00      1.23
07:10:01         0.02      0.00      1.81
07:20:02        -8.22      0.00      1.09
07:30:01        -5.18      0.00      1.08
07:40:01        16.63     -0.00    -13.04
07:50:02        -0.62      0.00      1.46
08:00:01        -2.53      0.00      1.93
08:10:01        -1.30      0.00      1.22
08:20:01        29.38      0.00    -28.26
08:30:01        -2.82      0.00      1.48
08:40:01         1.32      0.00      0.85
08:50:01        -3.45      0.00      2.20
09:00:01        -3.13      0.00      2.32
09:10:01         0.57      0.00      1.42
09:20:01         0.80      0.00      0.79
09:30:01         6.77      0.00      0.93
09:40:01        -1.56      0.00      1.44
09:50:01        -0.76      0.00      0.62
10:00:01        -4.88      0.00      2.09
10:10:01         0.78      0.00      1.52
10:20:01        -1.37      0.00      2.62
10:30:02        -6.10      0.00      2.13
10:40:01         1.92      0.00      1.77
10:50:01        -7.30      0.00      3.74
11:00:01        -4.38      0.00      0.48
11:10:01         2.23      0.00      1.26
11:20:01        -1.29      0.00      1.40
11:30:01        -2.67      0.00      1.22
11:40:01         0.59      0.00      2.71
11:50:01        -1.05      0.00      1.18
12:00:01        -4.52      0.00      2.14
12:10:01        -1.06      0.00      1.34
12:20:01        28.67      0.00    -27.38
12:30:01        -2.69      0.00      0.95
12:40:01        -1.13      0.00      2.10
12:50:01         0.01      0.00      0.98
13:00:01        -1.92      0.00      1.20
13:10:01        -1.25      0.00      1.47
13:20:01        -1.83      0.00      2.38
13:30:01        -4.59      0.00      1.24
13:40:01         3.90      0.00     -0.22
13:50:01        -4.63      0.00      4.46
14:00:01        -3.31      0.00      1.65
14:10:01        -1.95      0.00      4.15
14:20:01        -2.73      0.00      1.09
14:30:01        -3.18      0.00      1.80
14:40:01        -0.21      0.00      1.43
14:50:01         3.26      0.00     -8.61
15:00:01        -1.08      0.00     -0.11
15:10:01       -10.77      0.00     12.09
15:20:01        10.21      0.00    -10.08
15:30:01        -3.43      0.00      1.40
15:40:01         0.13      0.00      2.38
15:50:01         6.79      0.00     -7.56
16:00:01       -22.96      0.00     15.84
16:10:01        14.92      0.00    -16.01
16:20:01        31.89      0.00    -31.79
16:30:01       -14.17      0.00      6.21
16:40:01        -2.76      0.00      4.58
16:50:01        -2.63      0.00      5.95
17:00:01        -0.18      0.00      4.92
17:10:01        -1.43      0.00      2.47
17:20:01       -10.18      0.33      2.25
17:30:01        -2.30      0.00      1.89
Average:        -0.06      0.00     -0.10

00:00:01    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
00:10:01       175388   7829376     97.81       860    971820   3935860     24.79    646828    810584         0
00:20:01       224064   7780700     97.20       860    923192   3952532     24.89    639628    769800         4
00:30:01       208096   7796668     97.40       860    937144   3963744     24.96    644216    781536        12
00:40:01       208952   7795812     97.39       860    940836   3923536     24.71    642224    783096         0
00:50:01       203948   7800816     97.45       860    945984   3922220     24.70    642828    787240         0
01:00:01       193352   7811412     97.58       860    950880   3935612     24.79    649516    790652        36
01:10:02       195468   7809296     97.56       860    951536   3944004     24.84    647308    790176        12
01:20:01       191284   7813480     97.61       860    957008   3944084     24.84    648356    793912        28
01:30:02       181320   7823444     97.73       860    963356   3950376     24.88    653744    798144         8
01:40:01       179692   7825072     97.76       860    967980   3943128     24.84    651880    801704         0
01:50:01       174180   7830584     97.82       860    971996   3947852     24.86    654984    803968         4
02:00:01       169348   7835416     97.88       860    975064   3949308     24.87    657720    805984         0
02:10:01       170896   7833868     97.87       860    979288   3939056     24.81    653980    809368         0
02:20:01       163736   7841028     97.95       860    983316   3944004     24.84    656976    812172         0
02:30:01       154452   7850312     98.07       860    989888   3949620     24.88    661680    817760         0
02:40:01       152536   7852228     98.09       860    993376   3947612     24.86    659688    820488         0
02:50:01       180832   7823932     97.74       860    968240   3943972     24.84    643068    811396         0
03:00:02       172244   7832520     97.85       860    971908   3951264     24.89    647992    814132        16
03:10:02       170708   7834056     97.87       860    975472   3948092     24.87    646700    816460         0
03:20:01       168524   7836240     97.89       860    979488   3944512     24.84    646324    819472         0
03:30:01       160568   7844196     97.99       860    986196   3947848     24.86    655224    819572         0
03:40:01       156316   7848448     98.05       860    990904   3947880     24.86    655108    822644         4
03:50:01       187736   7817028     97.65       724    963856   3939976     24.82    639936    808568         0
04:00:01       175220   7829544     97.81       724    969944   3949980     24.88    647268    812904         0
04:10:01       176476   7828288     97.80       724    973584   3944308     24.84    643524    815572         0
04:20:01       221264   7783500     97.24       724    928388   3959024     24.94    633188    780876         0
04:30:01       210232   7794532     97.37       724    932452   3972192     25.02    641248    783076         0
04:40:01       213744   7791020     97.33       724    935832   3926232     24.73    637068    784540         0
04:50:01       210096   7794668     97.38       724    939600   3926256     24.73    638296    787064         0
05:00:01       203152   7801612     97.46       724    942744   3933964     24.78    642740    789232         0
05:10:01       202788   7801976     97.47       724    948668   3940984     24.82    642168    791056         8
05:20:01       201304   7803460     97.49       724    947508   3947880     24.86    643688    790744         0
05:30:01       191276   7813488     97.61       724    952864   3953632     24.90    649452    794084         0
05:40:01       190008   7814756     97.63       724    955512   3963472     24.96    649428    795680         0
05:50:01       188576   7816188     97.64       724    957432   3960448     24.94    649440    797008         0
06:00:01       185884   7818880     97.68       724    960140   3962752     24.96    651296    798464         0
06:10:01       181344   7823420     97.73       724    964428   3962196     24.96    652704    801124         0
06:20:01       176968   7827796     97.79       724    966932   3964900     24.97    655612    802024         0
06:30:01       170188   7834576     97.87       724    970916   3968404     24.99    659836    804812        88
06:40:01       175504   7829260     97.81       724    969216   3964820     24.97    656592    802588         0
06:50:01       172640   7832124     97.84       724    973668   3960880     24.95    657320    805580         0
07:00:01       163944   7840820     97.95       724    976612   3970532     25.01    661948    807696       172
07:10:01       163984   7840780     97.95       724    980968   3962176     24.96    659472    811108         0
07:20:02       144232   7860532     98.20       724    983576   4073772     25.66    677036    812824        12
07:30:01       131820   7872944     98.35       724    986172   4084368     25.72    686428    814568         0
07:40:01       171744   7833020     97.85       720    954864   4059736     25.57    662364    800188         4
07:50:02       170252   7834512     97.87       720    958368   4056576     25.55    662288    802564         0
08:00:01       164192   7840572     97.95       720    962992   4060252     25.57    664748    805600         0
08:10:01       161068   7843696     97.99       720    965920   4059636     25.57    666072    807212         0
08:20:01       231576   7773188     97.11       720    898108   4076416     25.67    628184    776676         0
08:30:01       224800   7779964     97.19       720    901652   4082480     25.71    633328    778300       172
08:40:01       227956   7776808     97.15       720    903692   4041920     25.46    631324    778960         0
08:50:01       219676   7785088     97.26       720    908984   4043348     25.47    633316    783220         0
09:00:01       212168   7792596     97.35       720    914556   4046944     25.49    636920    787104         0
09:10:01       213536   7791228     97.33       720    917952   4055980     25.55    635048    788912         0
09:20:01       215448   7789316     97.31       720    919848   4024468     25.35    631988    790228         0
09:30:01       231700   7773064     97.11       720    922092   3942744     24.83    615876    791660         0
09:40:01       227956   7776808     97.15       720    925548   3943236     24.84    617172    793948        16
09:50:01       226132   7778632     97.18       720    927040   3943560     24.84    619192    793968         0
10:00:01       214428   7790336     97.32       720    932048   3955272     24.91    625204    797836         0
10:10:01       216300   7788464     97.30       720    935700   3943944     24.84    621444    800500         0
10:20:01       213008   7791756     97.34       720    941988   3939512     24.81    622740    803796         4
10:30:02       198372   7806392     97.52       720    947104   3952976     24.90    631676    807480        28
10:40:01       202968   7801796     97.46       720    951356   3939980     24.82    625464    810624        24
10:50:01       185460   7819304     97.68       720    960320   3972980     25.02    634660    816400         8
11:00:01       174956   7829808     97.81       720    961468   3983336     25.09    643192    817588         0
11:10:01       180308   7824456     97.75       720    964504   3970804     25.01    636224    819688         0
11:20:01       177200   7827564     97.79       720    967860   3938036     24.80    637132    822044         0
11:30:01       170796   7833968     97.87       720    970776   3944084     24.84    640564    824236         0
11:40:01       172200   7832564     97.85       720    977280   3930432     24.76    636492    829460         0
11:50:01       169668   7835096     97.88       720    980112   3931444     24.76    636748    831636        24
12:00:01       158816   7845948     98.02       720    985260   3937920     24.80    642640    835808        24
12:10:01       156260   7848504     98.05       720    988468   3938036     24.80    641300    838500        12
12:20:01       225016   7779748     97.19       720    922812   3967660     24.99    629624    783292         0
12:30:01       218560   7786204     97.27       720    925084   3974656     25.03    633344    785912         0
12:40:01       215844   7788920     97.30       720    930132   3938032     24.80    633884    787708         0
12:50:01       215864   7788900     97.30       720    932496   3934888     24.78    632940    789600         4
13:00:01       211248   7793516     97.36       720    935384   3939072     24.81    635696    791696        28
13:10:01       208256   7796508     97.40       720    938916   3954660     24.91    635284    794412         0
13:20:01       203872   7800892     97.45       720    944640   3950396     24.88    635580    798968         0
13:30:01       192844   7811920     97.59       720    947612   3962876     24.96    642896    801464         0
13:40:01       202212   7802552     97.47       720    947088   3950700     24.88    636784    799720         4
13:50:01       191092   7813672     97.61       720    957792   3950772     24.88    638536    808956         0
14:00:01       183136   7821628     97.71       720    961760   3956724     24.92    642620    812224         0
14:10:01       178456   7826308     97.77       720    971716   3947620     24.86    641280    819652         0
14:20:01       171916   7832848     97.85       720    974332   3954420     24.91    644564    821472         0
14:30:01       164280   7840484     97.95       720    978664   3958748     24.93    648940    825020         0
14:40:01       163764   7841000     97.95       720    982096   3954420     24.91    646680    827220         0
14:50:01       171592   7833172     97.86       720    961416   4048972     25.50    656232    809492         0
15:00:01       169000   7835764     97.89       720    961144   4023524     25.34    658668    809808         0
15:10:01       143156   7861608     98.21       720    990152   4046180     25.48    684012    811100         0
15:20:01       167656   7837108     97.91       720    965960   4013284     25.28    661932    808912         0
15:30:01       159420   7845344     98.01       720    969312   4023492     25.34    667068    810972         0
15:40:01       159728   7845036     98.00       720    975036   4009744     25.25    666248    813292         0
15:50:01       176032   7828732     97.80       720    956892   4014620     25.29    655864    807252         0
16:00:01       120912   7883852     98.49       720    994916   4086544     25.74    676244    839452         4
16:10:01       156736   7848028     98.04       720    956484   4072588     25.65    669716    809400        16
16:20:01       233256   7771508     97.09       720    880196   4104636     25.85    658976    744968       428
16:30:01       199256   7805508     97.51       720    895104   4212740     26.53    678980    753404        16
16:40:01       192632   7812132     97.59       720    906092   4204952     26.48    684944    755232        68
16:50:01       186328   7818436     97.67       720    920376   4182960     26.35    684208    762300       112
17:00:01       185908   7818856     97.68       720    932192   4069392     25.63    676444    772640        48
17:10:01       182472   7822292     97.72       720    938124   4062804     25.59    681344    772688       104
17:20:01       158040   7846724     98.03      1524    943524   4043440     25.47    684864    770232        36
17:30:01       152536   7852228     98.09      1524    948068   4021064     25.33    693192    766676         0
Average:       186136   7818628     97.67       766    953783   3983066     25.09    648691    800674        15

00:00:01    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
00:10:01      7547616    324892      4.13     55268     17.01
00:20:01      7547616    324892      4.13     55268     17.01
00:30:01      7547616    324892      4.13     55268     17.01
00:40:01      7547616    324892      4.13     55268     17.01
00:50:01      7547616    324892      4.13     55268     17.01
01:00:01      7547616    324892      4.13     55268     17.01
01:10:02      7547616    324892      4.13     55268     17.01
01:20:01      7547616    324892      4.13     55268     17.01
01:30:02      7547616    324892      4.13     55268     17.01
01:40:01      7547616    324892      4.13     55268     17.01
01:50:01      7547616    324892      4.13     55268     17.01
02:00:01      7547616    324892      4.13     55268     17.01
02:10:01      7547616    324892      4.13     55268     17.01
02:20:01      7547616    324892      4.13     55268     17.01
02:30:01      7547616    324892      4.13     55268     17.01
02:40:01      7547616    324892      4.13     55268     17.01
02:50:01      7547616    324892      4.13     55256     17.01
03:00:02      7547616    324892      4.13     55256     17.01
03:10:02      7547616    324892      4.13     55256     17.01
03:20:01      7547616    324892      4.13     55256     17.01
03:30:01      7547616    324892      4.13     55256     17.01
03:40:01      7547616    324892      4.13     55256     17.01
03:50:01      7547604    324904      4.13     55268     17.01
04:00:01      7547604    324904      4.13     55268     17.01
04:10:01      7547604    324904      4.13     55268     17.01
04:20:01      7547596    324912      4.13     55260     17.01
04:30:01      7547596    324912      4.13     55260     17.01
04:40:01      7547596    324912      4.13     55260     17.01
04:50:01      7547596    324912      4.13     55260     17.01
05:00:01      7547596    324912      4.13     55260     17.01
05:10:01      7547596    324912      4.13     55260     17.01
05:20:01      7547596    324912      4.13     55260     17.01
05:30:01      7547596    324912      4.13     55260     17.01
05:40:01      7547596    324912      4.13     55260     17.01
05:50:01      7547596    324912      4.13     55260     17.01
06:00:01      7547596    324912      4.13     55260     17.01
06:10:01      7547664    324844      4.13     55192     16.99
06:20:01      7547664    324844      4.13     55192     16.99
06:30:01      7547664    324844      4.13     55192     16.99
06:40:01      7547664    324844      4.13     55192     16.99
06:50:01      7547664    324844      4.13     55192     16.99
07:00:01      7547664    324844      4.13     55192     16.99
07:10:01      7547664    324844      4.13     55192     16.99
07:20:02      7547664    324844      4.13     55192     16.99
07:30:01      7547664    324844      4.13     55192     16.99
07:40:01      7547652    324856      4.13     55188     16.99
07:50:02      7547652    324856      4.13     55188     16.99
08:00:01      7547652    324856      4.13     55188     16.99
08:10:01      7547652    324856      4.13     55188     16.99
08:20:01      7547624    324884      4.13     55180     16.98
08:30:01      7547624    324884      4.13     55180     16.98
08:40:01      7547624    324884      4.13     55180     16.98
08:50:01      7547640    324868      4.13     55164     16.98
09:00:01      7547640    324868      4.13     55164     16.98
09:10:01      7547640    324868      4.13     55164     16.98
09:20:01      7547640    324868      4.13     55164     16.98
09:30:01      7547640    324868      4.13     55164     16.98
09:40:01      7547640    324868      4.13     55164     16.98
09:50:01      7547640    324868      4.13     55164     16.98
10:00:01      7547640    324868      4.13     55164     16.98
10:10:01      7547640    324868      4.13     55164     16.98
10:20:01      7547640    324868      4.13     55164     16.98
10:30:02      7547640    324868      4.13     55164     16.98
10:40:01      7547640    324868      4.13     55164     16.98
10:50:01      7547640    324868      4.13     55164     16.98
11:00:01      7547976    324532      4.12     56488     17.41
11:10:01      7547976    324532      4.12     56488     17.41
11:20:01      7547976    324532      4.12     56488     17.41
11:30:01      7547976    324532      4.12     56488     17.41
11:40:01      7547980    324528      4.12     56484     17.40
11:50:01      7547980    324528      4.12     56484     17.40
12:00:01      7547980    324528      4.12     56484     17.40
12:10:01      7547980    324528      4.12     56484     17.40
12:20:01      7547980    324528      4.12     56484     17.40
12:30:01      7547980    324528      4.12     56484     17.40
12:40:01      7547980    324528      4.12     56484     17.40
12:50:01      7547980    324528      4.12     56484     17.40
13:00:01      7547980    324528      4.12     56484     17.40
13:10:01      7547980    324528      4.12     56484     17.40
13:20:01      7547980    324528      4.12     56484     17.40
13:30:01      7547980    324528      4.12     56484     17.40
13:40:01      7547980    324528      4.12     56484     17.40
13:50:01      7547980    324528      4.12     56484     17.40
14:00:01      7547980    324528      4.12     56484     17.40
14:10:01      7547980    324528      4.12     56484     17.40
14:20:01      7547980    324528      4.12     56484     17.40
14:30:01      7547980    324528      4.12     56484     17.40
14:40:01      7547980    324528      4.12     56484     17.40
14:50:01      7547980    324528      4.12     56484     17.40
15:00:01      7547980    324528      4.12     56484     17.40
15:10:01      7547980    324528      4.12     56484     17.40
15:20:01      7547980    324528      4.12     56448     17.39
15:30:01      7547980    324528      4.12     56448     17.39
15:40:01      7547980    324528      4.12     56448     17.39
15:50:01      7547980    324528      4.12     56424     17.39
16:00:01      7547980    324528      4.12     56424     17.39
16:10:01      7547980    324528      4.12     56424     17.39
16:20:01      7547980    324528      4.12     56408     17.38
16:30:01      7547980    324528      4.12     57312     17.66
16:40:01      7547980    324528      4.12     57312     17.66
16:50:01      7547980    324528      4.12     57312     17.66
17:00:01      7547980    324528      4.12     57312     17.66
17:10:01      7547980    324528      4.12     57312     17.66
17:20:01      7547988    324520      4.12     57336     17.67
17:30:01      7549856    322652      4.10     57164     17.72
Average:      7547779    324729      4.12     55755     17.17

00:00:01    kbhugfree kbhugused  %hugused
00:10:01      2916352   3086336     51.42
00:20:01      2916352   3086336     51.42
00:30:01      2916352   3086336     51.42
00:40:01      2916352   3086336     51.42
00:50:01      2916352   3086336     51.42
01:00:01      2916352   3086336     51.42
01:10:02      2916352   3086336     51.42
01:20:01      2916352   3086336     51.42
01:30:02      2916352   3086336     51.42
01:40:01      2916352   3086336     51.42
01:50:01      2916352   3086336     51.42
02:00:01      2916352   3086336     51.42
02:10:01      2916352   3086336     51.42
02:20:01      2916352   3086336     51.42
02:30:01      2916352   3086336     51.42
02:40:01      2916352   3086336     51.42
02:50:01      2916352   3086336     51.42
03:00:02      2916352   3086336     51.42
03:10:02      2916352   3086336     51.42
03:20:01      2916352   3086336     51.42
03:30:01      2916352   3086336     51.42
03:40:01      2916352   3086336     51.42
03:50:01      2916352   3086336     51.42
04:00:01      2916352   3086336     51.42
04:10:01      2916352   3086336     51.42
04:20:01      2916352   3086336     51.42
04:30:01      2916352   3086336     51.42
04:40:01      2916352   3086336     51.42
04:50:01      2916352   3086336     51.42
05:00:01      2916352   3086336     51.42
05:10:01      2916352   3086336     51.42
05:20:01      2916352   3086336     51.42
05:30:01      2916352   3086336     51.42
05:40:01      2916352   3086336     51.42
05:50:01      2916352   3086336     51.42
06:00:01      2916352   3086336     51.42
06:10:01      2916352   3086336     51.42
06:20:01      2916352   3086336     51.42
06:30:01      2916352   3086336     51.42
06:40:01      2916352   3086336     51.42
06:50:01      2916352   3086336     51.42
07:00:01      2916352   3086336     51.42
07:10:01      2916352   3086336     51.42
07:20:02      2916352   3086336     51.42
07:30:01      2916352   3086336     51.42
07:40:01      2916352   3086336     51.42
07:50:02      2916352   3086336     51.42
08:00:01      2916352   3086336     51.42
08:10:01      2916352   3086336     51.42
08:20:01      2916352   3086336     51.42
08:30:01      2916352   3086336     51.42
08:40:01      2916352   3086336     51.42
08:50:01      2916352   3086336     51.42
09:00:01      2916352   3086336     51.42
09:10:01      2916352   3086336     51.42
09:20:01      2916352   3086336     51.42
09:30:01      2916352   3086336     51.42
09:40:01      2916352   3086336     51.42
09:50:01      2916352   3086336     51.42
10:00:01      2916352   3086336     51.42
10:10:01      2916352   3086336     51.42
10:20:01      2916352   3086336     51.42
10:30:02      2916352   3086336     51.42
10:40:01      2916352   3086336     51.42
10:50:01      2916352   3086336     51.42
11:00:01      2916352   3086336     51.42
11:10:01      2916352   3086336     51.42
11:20:01      2916352   3086336     51.42
11:30:01      2916352   3086336     51.42
11:40:01      2916352   3086336     51.42
11:50:01      2916352   3086336     51.42
12:00:01      2916352   3086336     51.42
12:10:01      2916352   3086336     51.42
12:20:01      2916352   3086336     51.42
12:30:01      2916352   3086336     51.42
12:40:01      2916352   3086336     51.42
12:50:01      2916352   3086336     51.42
13:00:01      2916352   3086336     51.42
13:10:01      2916352   3086336     51.42
13:20:01      2916352   3086336     51.42
13:30:01      2916352   3086336     51.42
13:40:01      2916352   3086336     51.42
13:50:01      2916352   3086336     51.42
14:00:01      2916352   3086336     51.42
14:10:01      2916352   3086336     51.42
14:20:01      2916352   3086336     51.42
14:30:01      2916352   3086336     51.42
14:40:01      2916352   3086336     51.42
14:50:01      2916352   3086336     51.42
15:00:01      2916352   3086336     51.42
15:10:01      2865152   3137536     52.27
15:20:01      2865152   3137536     52.27
15:30:01      2865152   3137536     52.27
15:40:01      2865152   3137536     52.27
15:50:01      2865152   3137536     52.27
16:00:01      2861056   3141632     52.34
16:10:01      2861056   3141632     52.34
16:20:01      2856960   3145728     52.41
16:30:01      2854912   3147776     52.44
16:40:01      2854912   3147776     52.44
16:50:01      2854912   3147776     52.44
17:00:01      2854912   3147776     52.44
17:10:01      2854912   3147776     52.44
17:20:01      2854912   3147776     52.44
17:30:01      2854912   3147776     52.44
Average:      2908199   3094489     51.55

00:00:01    dentunusd   file-nr  inode-nr    pty-nr
00:10:01        23829      5312     20158         1
00:20:01        23035      5344     19891         1
00:30:01        23077      5312     19921         1
00:40:01        23081      5248     19875         1
00:50:01        23099      5216     19859         1
01:00:01        23156      5312     19926         1
01:10:02        23168      5376     19886         1
01:20:01        23195      5312     19883         1
01:30:02        23234      5376     19925         1
01:40:01        23240      5344     19884         1
01:50:01        23267      5376     19892         1
02:00:01        23306      5376     19926         1
02:10:01        23323      5248     19873         1
02:20:01        23346      5344     19883         1
02:30:01        23382      5312     19916         1
02:40:01        23394      5376     19895         1
02:50:01        22786      5344     19648         1
03:00:02        22825      5408     19690         1
03:10:02        22844      5472     19681         1
03:20:01        22872      5376     19673         1
03:30:01        25844      5280     19683         1
03:40:01        25847      5376     19652         1
03:50:01        25052      5248     19838         1
04:00:01        25082      5344     19874         1
04:10:01        25102      5280     19844         1
04:20:01        24281      5344     19885         1
04:30:01        24329      5440     19951         1
04:40:01        24326      5344     19883         1
04:50:01        24353      5312     19883         1
05:00:01        24402      5344     19940         1
05:10:01        24405      5248     19881         1
05:20:01        24325      5408     19791         1
05:30:01        24356      5504     19825         1
05:40:01        24378      5408     19800         1
05:50:01        24405      5376     19795         1
06:00:01        24434      5408     19818         1
06:10:01        24457      5408     19798         1
06:20:01        24483      5472     19804         1
06:30:01        24522      5440     19837         1
06:40:01        24528      5408     19802         1
06:50:01        24555      5408     19795         1
07:00:01        24586      5536     19837         1
07:10:01        24608      5440     19797         1
07:20:02        24681      5408     19860         1
07:30:01        24719      5632     19911         1
07:40:01        24068      5536     20053         1
07:50:02        24131      5408     20045         1
08:00:01        24170      5472     20085         1
08:10:01        24203      5504     20071         1
08:20:01        23304      5472     20038         1
08:30:01        23341      5536     20080         1
08:40:01        22505      5440     19604         1
08:50:01        22538      5504     19616         1
09:00:01        22577      5504     19649         1
09:10:01        22587      5376     19605         1
09:20:01        22596      5376     19581         1
09:30:01        22598      5280     19563         1
09:40:01        22605      5280     19530         1
09:50:01        22632      5344     19533         1
10:00:01        22671      5440     19582         1
10:10:01        22675      5344     19523         1
10:20:01        23643      5216     19509         1
10:30:02        23691      5408     19576         1
10:40:01        23697      5248     19526         1
10:50:01        23854      5568     19684         2
11:00:01        23940      5728     19772         2
11:10:01        23927      5536     19667         2
11:20:01        23950      5568     19662         2
11:30:01        23985      5600     19700         2
11:40:01        23982      5344     19630         2
11:50:01        24007      5344     19627         2
12:00:01        24054      5408     19679         2
12:10:01        24065      5536     19654         2
12:20:01        23274      5472     19307         2
12:30:01        23312      5472     19346         2
12:40:01        23318      5536     19312         2
12:50:01        23346      5440     19305         2
13:00:01        23385      5408     19342         2
13:10:01        23396      5504     19312         2
13:20:01        23423      5440     19303         2
13:30:01        23462      5600     19353         2
13:40:01        23469      5376     19302         2
13:50:01        23496      5408     19303         2
14:00:01        23535      5504     19346         2
14:10:01        23556      5376     19306         2
14:20:01        23690      5568     19316         2
14:30:01        23725      5504     19345         2
14:40:01        23731      5536     19312         2
14:50:01        22928      5600     19511         2
15:00:01        22874      5664     19479         2
15:10:01        21312      5600     19870         2
15:20:01        21575      5632     19767         2
15:30:01        21613      5696     19815         2
15:40:01        21609      5568     19739         2
15:50:01        21551      5664     19670         2
16:00:01        21730      5920     19867         5
16:10:01        22014      6048     21005         4
16:20:01        20641      6048     21158         5
16:30:01        23082      6432     23611         5
16:40:01        23141      6240     23614         5
16:50:01        23188      6272     23628         5
17:00:01        21994      6048     23403         5
17:10:01        22050      5952     23336         5
17:20:01        22376      6080     23562         5
17:30:01        22639      6176     23820         5
Average:        23466      5492     19996         2

00:00:01      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
00:10:01           10       731      2.45      2.34      2.36         0
00:20:01            7       734      2.55      2.52      2.42         0
00:30:01            8       727      2.24      2.34      2.38         0
00:40:01            7       721      2.42      2.31      2.33         0
00:50:01            5       718      2.56      2.37      2.34         0
01:00:01           17       736      2.45      2.34      2.33         0
01:10:02            5       730      2.63      2.45      2.39         0
01:20:01           11       732      2.81      2.55      2.45         0
01:30:02           13       735      2.77      2.36      2.37         0
01:40:01            5       728      2.47      2.45      2.41         0
01:50:01            9       742      2.22      2.43      2.44         0
02:00:01            7       733      2.23      2.31      2.39         0
02:10:01            7       719      2.58      2.39      2.40         0
02:20:01            4       732      2.42      2.42      2.41         0
02:30:01           11       730      2.36      2.35      2.39         0
02:40:01            9       740      2.25      2.31      2.35         0
02:50:01            6       732      2.39      2.51      2.45         0
03:00:02            7       735      2.30      2.34      2.39         0
03:10:02            5       741      2.20      2.28      2.37         0
03:20:01            6       733      2.26      2.27      2.34         0
03:30:01           10       729      2.11      2.24      2.30         0
03:40:01           13       739      2.98      2.49      2.40         0
03:50:01            8       722      2.31      2.41      2.40         0
04:00:01            9       730      2.50      2.43      2.41         0
04:10:01           14       731      2.29      2.40      2.41         0
04:20:01            4       729      2.23      2.37      2.38         0
04:30:01           11       745      2.44      2.41      2.38         0
04:40:01            5       727      2.15      2.26      2.34         0
04:50:01            5       728      2.28      2.33      2.33         0
05:00:01           14       734      2.05      2.22      2.29         0
05:10:01            8       718      2.21      2.41      2.38         0
05:20:01           10       742      2.20      2.32      2.35         0
05:30:01            6       744      2.12      2.21      2.29         0
05:40:01           11       737      2.69      2.48      2.38         0
05:50:01            4       731      2.39      2.41      2.40         0
06:00:01            8       732      2.25      2.26      2.33         0
06:10:01            6       734      2.37      2.33      2.33         0
06:20:01            5       742      2.13      2.26      2.30         0
06:30:01            6       735      2.34      2.35      2.33         0
06:40:01           11       741      2.19      2.33      2.34         0
06:50:01            6       732      2.56      2.46      2.40         0
07:00:01            5       746      2.93      2.60      2.48         0
07:10:01            6       735      2.65      2.50      2.48         0
07:20:02           15       740      2.85      2.60      2.51         0
07:30:01            6       751      2.09      2.37      2.46         0
07:40:01            4       746      2.36      2.40      2.42         0
07:50:02            5       740      2.28      2.35      2.39         0
08:00:01            6       739      2.36      2.38      2.38         0
08:10:01            4       745      2.24      2.34      2.38         0
08:20:01           13       748      2.74      2.66      2.52         0
08:30:01           13       750      2.62      2.59      2.53         0
08:40:01           10       742      2.17      2.35      2.45         0
08:50:01            4       747      2.14      2.28      2.38         0
09:00:01            7       743      2.20      2.28      2.36         0
09:10:01            9       735      2.34      2.31      2.34         0
09:20:01            9       737      2.40      2.39      2.36         0
09:30:01            9       724      2.30      2.35      2.35         0
09:40:01           11       730      2.17      2.29      2.34         0
09:50:01            6       732      2.67      2.56      2.45         0
10:00:01           14       745      2.27      2.35      2.40         0
10:10:01            4       731      2.45      2.36      2.38         0
10:20:01            8       720      2.12      2.36      2.39         0
10:30:02            5       735      2.35      2.41      2.40         0
10:40:01            8       723      2.16      2.31      2.37         0
10:50:01            9       748      2.38      2.39      2.39         0
11:00:01            4       752      2.39      2.37      2.40         0
11:10:01            3       743      2.43      2.39      2.40         0
11:20:01            4       745      2.35      2.34      2.38         0
11:30:01            5       747      2.12      2.27      2.35         0
11:40:01            6       725      2.54      2.44      2.41         0
