Linux 3.10.0-229.4.2.el7.x86_64 (d01enspbsedb1) 	07/13/16 	_x86_64_	(2 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
04:50:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01    dev253-12      0.07      0.00      0.62      8.22      0.00      0.38      0.13      0.00
04:50:01    dev253-13      0.09      0.00      0.60      6.56      0.00      0.11      0.11      0.00
04:50:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01       dev8-0      1.77      2.61     29.78     18.29      0.00      0.53      0.33      0.06
05:00:01      dev8-16      0.99      0.00      9.13      9.18      0.00      0.36      0.36      0.04
05:00:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01     dev253-1      1.61      2.61     28.50     19.27      0.00      0.56      0.36      0.06
05:00:01     dev253-2      0.99      0.00      9.13      9.18      0.00      0.37      0.37      0.04
05:00:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01    dev253-12      0.07      0.00      0.62      8.22      0.00      0.29      0.16      0.00
05:00:01    dev253-13      0.11      0.00      0.66      6.23      0.00      0.28      0.16      0.00
05:00:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01       dev8-0      1.80      0.88     30.59     17.50      0.00      0.47      0.28      0.05
05:10:01      dev8-16      1.00      0.00      9.60      9.57      0.00      0.35      0.34      0.03
05:10:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01     dev253-1      1.61      0.88     28.99     18.50      0.00      0.50      0.30      0.05
05:10:01     dev253-2      1.00      0.00      9.60      9.57      0.00      0.35      0.35      0.03
05:10:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01    dev253-12      0.11      0.00      0.98      8.49      0.00      0.41      0.19      0.00
05:10:01    dev253-13      0.09      0.00      0.62      6.62      0.00      0.12      0.11      0.00
05:10:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01       dev8-0      1.78      2.80     30.40     18.61      0.00      0.51      0.33      0.06
05:20:01      dev8-16      1.00      0.00      9.63      9.62      0.00      0.35      0.35      0.03
05:20:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01     dev253-1      1.62      2.80     29.11     19.67      0.00      0.53      0.35      0.06
05:20:01     dev253-2      1.00      0.00      9.63      9.62      0.00      0.35      0.35      0.04
05:20:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01    dev253-12      0.07      0.00      0.57      7.88      0.00      0.47      0.14      0.00
05:20:01    dev253-13      0.11      0.00      0.72      6.43      0.00      0.30      0.16      0.00
05:20:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01       dev8-0      1.82      6.41     29.90     19.94      0.00      0.59      0.33      0.06
05:30:01      dev8-16      0.98      0.00      9.11      9.25      0.00      0.37      0.37      0.04
05:30:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01     dev253-1      1.66      6.41     28.59     21.09      0.00      0.62      0.35      0.06
05:30:01     dev253-2      0.98      0.00      9.11      9.25      0.00      0.37      0.37      0.04
05:30:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01    dev253-12      0.08      0.00      0.67      8.55      0.00      0.38      0.17      0.00
05:30:01    dev253-13      0.10      0.00      0.64      6.10      0.00      0.29      0.16      0.00
05:30:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01       dev8-0      1.80      2.48     30.18     18.17      0.00      0.53      0.30      0.05
05:40:01      dev8-16      1.01      0.00      9.62      9.56      0.00      0.36      0.36      0.04
05:40:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01     dev253-1      1.65      2.48     29.02     19.11      0.00      0.55      0.31      0.05
05:40:01     dev253-2      1.01      0.00      9.62      9.56      0.00      0.37      0.36      0.04
05:40:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01    dev253-12      0.08      0.00      0.66      8.21      0.00      0.31      0.19      0.00
05:40:01    dev253-13      0.09      0.00      0.51      5.77      0.00      0.28      0.23      0.00
05:40:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01       dev8-0      1.77      1.97     30.61     18.39      0.00      0.51      0.34      0.06
05:50:01      dev8-16      1.00      0.00      9.61      9.57      0.00      0.36      0.36      0.04
05:50:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01     dev253-1      1.63      1.97     29.45     19.24      0.00      0.53      0.35      0.06
05:50:01     dev253-2      1.00      0.00      9.61      9.57      0.00      0.36      0.36      0.04
05:50:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01    dev253-12      0.08      0.00      0.65      8.32      0.00      0.43      0.19      0.00
05:50:01    dev253-13      0.09      0.00      0.51      5.87      0.00      0.31      0.21      0.00
05:50:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01       dev8-0      1.79      9.14     29.61     21.60      0.00      0.63      0.35      0.06
06:00:01      dev8-16      1.01      0.00      9.38      9.27      0.00      0.34      0.34      0.03
06:00:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01     dev253-1      1.64      9.14     28.40     22.85      0.00      0.66      0.37      0.06
06:00:01     dev253-2      1.01      0.00      9.38      9.27      0.00      0.35      0.35      0.03
06:00:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01    dev253-12      0.08      0.00      0.68      8.48      0.00      0.48      0.23      0.00
06:00:01    dev253-13      0.09      0.00      0.53      6.02      0.00      0.28      0.17      0.00
06:00:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01       dev8-0      1.98      7.85     33.18     20.77      0.00      0.62      0.30      0.06
06:10:01      dev8-16      1.03      0.00      9.68      9.37      0.00      0.36      0.35      0.04
06:10:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01     dev253-1      1.82      7.85     31.36     21.59      0.00      0.68      0.31      0.06
06:10:01     dev253-2      1.03      0.00      9.68      9.36      0.00      0.36      0.35      0.04
06:10:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01    dev253-12      0.12      0.00      1.00      8.60      0.00      0.40      0.23      0.00
06:10:01    dev253-13      0.12      0.00      0.83      7.01      0.00      0.27      0.11      0.00
06:10:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01       dev8-0      1.80      3.44     30.29     18.73      0.00      0.48      0.30      0.05
06:20:01      dev8-16      1.04      0.00      9.71      9.32      0.00      0.34      0.34      0.04
06:20:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01     dev253-1      1.66      3.44     29.10     19.62      0.00      0.49      0.31      0.05
06:20:01     dev253-2      1.04      0.00      9.71      9.32      0.00      0.35      0.34      0.04
06:20:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01    dev253-12      0.07      0.00      0.60      8.40      0.00      0.53      0.19      0.00
06:20:01    dev253-13      0.09      0.00      0.57      6.43      0.00      0.25      0.19      0.00
06:20:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01       dev8-0      1.80      4.84     29.70     19.16      0.00      0.55      0.36      0.06
06:30:01      dev8-16      1.04      0.00      9.23      8.85      0.00      0.34      0.34      0.04
06:30:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01     dev253-1      1.64      4.84     28.47     20.25      0.00      0.57      0.38      0.06
06:30:01     dev253-2      1.04      0.00      9.23      8.85      0.00      0.35      0.35      0.04
06:30:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01    dev253-12      0.07      0.00      0.59      8.07      0.00      0.50      0.23      0.00
06:30:01    dev253-13      0.10      0.00      0.64      6.10      0.00      0.30      0.16      0.00
06:30:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01       dev8-0      1.81      2.96     30.36     18.38      0.00      0.52      0.32      0.06
06:40:01      dev8-16      1.08      0.00      9.77      9.04      0.00      0.36      0.35      0.04
06:40:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01     dev253-1      1.65      2.96     29.08     19.36      0.00      0.54      0.34      0.06
06:40:01     dev253-2      1.08      0.00      9.77      9.04      0.00      0.36      0.35      0.04
06:40:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01    dev253-12      0.07      0.00      0.60      8.02      0.00      0.31      0.18      0.00
06:40:01    dev253-13      0.11      0.00      0.68      6.21      0.00      0.38      0.20      0.00
06:40:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01       dev8-0      1.81      5.97     30.30     20.01      0.00      0.56      0.35      0.06
06:50:01      dev8-16      1.07      0.00      9.75      9.10      0.00      0.36      0.35      0.04
06:50:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01     dev253-1      1.66      5.97     29.09     21.06      0.00      0.58      0.38      0.06
06:50:01     dev253-2      1.07      0.00      9.75      9.10      0.00      0.36      0.36      0.04
06:50:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01    dev253-12      0.07      0.00      0.56      7.86      0.00      0.42      0.21      0.00
06:50:01    dev253-13      0.10      0.00      0.64      6.45      0.00      0.42      0.17      0.00
06:50:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01       dev8-0      1.82      5.96     29.87     19.71      0.00      0.55      0.37      0.07
07:00:01      dev8-16      1.06      0.00      9.26      8.75      0.00      0.38      0.38      0.04
07:00:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01     dev253-1      1.67      5.96     28.63     20.74      0.00      0.58      0.39      0.06
07:00:01     dev253-2      1.06      0.00      9.26      8.75      0.00      0.39      0.39      0.04
07:00:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01    dev253-12      0.08      0.00      0.63      8.11      0.00      0.34      0.21      0.00
07:00:01    dev253-13      0.09      0.00      0.60      6.33      0.00      0.25      0.16      0.00
07:00:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01       dev8-0      1.86      2.48     30.94     17.97      0.00      0.57      0.36      0.07
07:10:01      dev8-16      1.07      0.00      9.75      9.10      0.00      0.38      0.37      0.04
07:10:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01     dev253-1      1.66      2.48     29.24     19.13      0.00      0.59      0.38      0.06
07:10:01     dev253-2      1.07      0.00      9.75      9.10      0.00      0.38      0.37      0.04
07:10:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01    dev253-12      0.11      0.00      0.95      8.30      0.00      0.39      0.20      0.00
07:10:01    dev253-13      0.12      0.00      0.74      6.39      0.00      0.31      0.16      0.00
07:10:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01       dev8-0      1.78      2.56     30.14     18.38      0.00      0.53      0.34      0.06
07:20:01      dev8-16      1.07      0.00      9.72      9.09      0.00      0.34      0.33      0.04
07:20:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01     dev253-1      1.65      2.56     29.12     19.16      0.00      0.55      0.36      0.06
07:20:01     dev253-2      1.07      0.00      9.72      9.09      0.00      0.34      0.34      0.04
07:20:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01    dev253-12      0.07      0.00      0.55      8.05      0.00      0.39      0.15      0.00
07:20:01    dev253-13      0.07      0.00      0.46      6.44      0.00      0.19      0.16      0.00
07:20:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01       dev8-0      1.80      4.97     29.55     19.15      0.00      0.54      0.33      0.06
07:30:01      dev8-16      1.05      0.00      9.25      8.77      0.00      0.33      0.33      0.03
07:30:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01     dev253-1      1.67      4.97     28.47     20.07      0.00      0.56      0.35      0.06
07:30:01     dev253-2      1.05      0.00      9.25      8.77      0.00      0.34      0.34      0.04
07:30:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01    dev253-12      0.07      0.00      0.59      8.07      0.00      0.27      0.20      0.00
07:30:01    dev253-13      0.08      0.00      0.50      6.36      0.00      0.45      0.23      0.00
07:30:01    dev253-14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01      dev11-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01       dev8-0      1.89     13.36     30.15     23.02      0.00      0.68      0.35      0.07
07:40:01      dev8-16      1.07      0.00      9.74      9.12      0.00      0.33      0.33      0.04
07:40:01     dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01     dev253-1      1.76     13.36     29.05     24.12      0.00      0.71      0.37      0.06
07:40:01     dev253-2      1.07      0.00      9.74      9.12      0.00      0.33      0.33      0.04
07:40:01     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01     dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01     dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01     dev253-8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01     dev253-9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01    dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01    dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
